,content
sadness,인생은 아주 많은 슬픔과 작은 기쁨으로 구성되었으니 인생이라 다만 슬픔을 끌어앉고 기쁨을 갈망하며 살아가는 것이겠다. 슬픔이 삶이 되더라도 무너지지 않고 슬픔의 방문을 반겨 맞이하며 함께 뒤엉켜 살아가는 것 그리고 언젠가 어딘가 다가올 행복의 이름을 기꺼이 맞아 온 마음 가득 품어내는 것 삶이라 하겠다.
sadness,"""용서는 구하고 받는 게 아니다."" 용서를 구한다는 것은 용기만 있으면 언제든지 할 수 있다. 하지만, 용서를 한다는 것은 용기만으로 할수 있는게 아니다. 왜냐면 시간을 되 돌릴 수 없기에 애당초 용서는 할 수 없는 것이다. 단지, 서로의 마음을 조금이라도 가볍게 만들려고 노력하는 것일뿐..."
sadness,"언니랑 진짜 오랜만에 포식하러 왔다. 근데 둘 다 너무 슬펐음... 맛난게 이리도 널렸는데...... 둘 다 배가 너무 줄어서 진짜 언니는 나라잃은 표정으로. 나는 이제 맛난걸 조금씩 먹는거에 의의를 두는걸로 살기로... 저녁이랑 가짓수가 차이가 있긴한데, 점심도 투마치. 그래도 잘 먹었습니다"
sadness,"너를 사랑해서 했던 일이었어. 최선을 다해서 너를 기쁘게 해주려고 노력했어. 오직 너를 위해서 했던 것인데 너만을 위해 이룬 결실을, 너가 질투할 줄은 몰랐어. 너를 위해 만든 것이 우리의 사이를 더 멀게 할 줄은 몰랐어. 이제 너가 없는 나에게 남은 것은 이 속이 텅빈 화려한 보석함 밖에 없어."
sadness,나는 사랑했기에 후회하는 감정이 있기에 그댈 못 잊었다 나는 그대를 사랑한 것을 인정하지 못했다 하지만 이젠 그 짓도 지쳤는지 이젠 인정하고 싶다 비록 이뤄질 수 없는 사랑이나 난 그대를 사랑한다 그대가 날 싫어해도 내 마음은 이미 그대에게 줘 버려서 그대를 사랑합니다 이 목숨이 다하기 전까지
sadness,피지낭종 대학병원에가면 나을수 있겠죠?ㅠ 신랑회사에아들이확진자라서 그아버지분이신랑하고 밥도먹고했다는데 오늘검사하니확진자로나왔다네영..신랑이 집에 못들어갈수도있다고하는데ㅠㅠ낼검사받으러간다네영 아들과나는 오늘 학교도 못가구ㅜㅜ걱정이네영..ㅜㅜ 휴...울신랑만큼은 확진자안되길바래영ㅜㅡㅜ
sadness,이제 많은 학교가 시험이 끝났을 것같은데 여러분들은 여러분들이 원하는 점수를 받았을까요? 사실 저는 많이 아쉽고 더 열심히 해볼걸이라는 후회를 많이 한 것같아요 이런 후회들이 나쁜 건 아니지만 저희에겐 더 많은 기회가 있으니 힘내셨으면 좋겠어요! 모두 수고 많으셨습니다
sadness,"그런데, 지금 생각해보면 감정이 있기 때문에 슬퍼하고, 아파하지만, 감정이 있기 때문에 기뻐하고, 행복해할 수 있는 것이 아닐까 싶어요. - <감정> 감정이 없었으면, 감정을 못느꼈으면 했던 때가 있었다. 감정을 느끼기 때문에 눈물이 자꾸만 흐르고 마음이 아픈 것만 같아서."
sadness,"내 곁에만 아무도 없어. 다들 슬픔 가운데 있어도 누군가 곁에 있는데 나는 오롯이 이 깊은 밤의 어둠만 바라보고 있네. 조이는 마음을 더듬으며 끄적거리는 것도 나 혼자, 나로부터 떠나고 싶어하는 감정들은 길을 잃고 이 속에서 여기저기 부딪쳐서 뻐근하게 아파온다. 외로움은 꽤 아파."
sadness,그래 난 누군가에겐 봄 누군가에게는 겨울 누군가에겐 끝 누군가에게는 처음 난 누군가에겐 행복 누군가에겐 넋 누군가에겐 자장가이자 때때로는 소음 함께 할게 그대의 탄생과 끝 어디든 함께 임을 기억하기를 언제나 당신의 삶을 위로할 테니 부디 내게 가끔 기대어 쉬어가기를.
sadness,"아득한 시간이 흘러 서로의 이름은 잊게 되더라도 함께했던 그 순간의 느낌은 절대 잊지 마. 누군가와 함께한 시간이 있었다는 건 두 사람이 그저 우연히 그곳에 있었다는 게 아니라, 서로를 바라는 마음으로 인해 서로 다른 두 개의 시간이 교차하게 된 것이라는걸"
sadness,"언제쯤 전처럼 웃으면서, 아무걱정없이 지낼 수 있을까 하루에도 수백번 생각해본다. 나는 부족한 사람이니까, 나는 불행만 한 사람이니까, 정말 힘든 하루하루다. - ""나 힘들다하면 정말 나아질까. 그럼 누가힘들까 아프다 징징대면 모두다 괜찮아지는데"""
sadness,"고수 동굴 6살 안예솔 어린이 안아달라고 안하고 끝까지 걸어갔다 걸어서 나옴ㅎㅎㅎ 다른 아빠들 다 안고 땀뻘뻘흘리며 나온다는데..효녀효녀?? . 종유석,석순,석주..석회암동굴.. 지구과학때 배우던것들 같은데~ ㅋㅋ . 안시온 어린이 머릿속에 기억에 남는게 있을까..ㅎㅎ"
sadness,보살님들마다 제손에 신기가 있다네요 운명이 이끌어준 직업 천직으로 여기며 열심히 노력합니다 나안의 긍정 자구자복 천조자조자 재주없는 남동생에게는 전재산을 모두 물려주고 딸에게는 예술적재능과 손재주만을 물려주신고가신 선견지명 있으신 울 엄마에게 감사합니다
sadness,관리를 꾸준히했던 저도 이렇게 한순간에 다치고 말았습니다. 하루의 시작과 끝이 운동이여서 행복했지만 이제는 시작과 끝이 침대와 지내게 되었습니다. 재활을 시작으로 예전의 모습보다 더 노력하겠습니다. 항상 몸 조심하세요
sadness,"“사랑해” 라고 하지 않을때 너무 어색한 사람 서로 좋아하고 두근거리며 어색해도 좋고 맨날 하던 것들도 사랑하는 사람과 함께 하면 더욱 더 좋고 맛있는 거 생기면 같이 먹고싶고 기쁜일, 슬픈일, 서로 공유하며 보듬어줄 수 있고 같이 있는 것만으로도 위안이 되는 그런 사랑"
sadness,5월임에도 입김이 나는 차가운 밤 세상은 잠을 자듯이 적적함만 남았고 몇 안되는 별들이 텅 빈 공간을 꾸며준다 이렇게 고요한 세상에서 바람은 얌전하고 이런 어두운 세상에서 도시는 불을 끈다 이제 자야할 시간 이렇게 평화로운 밤은 정말 오랜만이다 모두 좋은 꿈을 꾸기를
sadness,누군가에겐 좋은사람일까...? 나는 좋은사람일까...?항상 의문이 든다..그게 의문인지 아님 확신인지 모르지만 나는 항상 의문이다... 그 의문점은 좋은 결과를 아님 나쁜결과를.. 무엇이든 언제가 되었든 답이내려질터이니... 나는 항상 의문이다..
sadness,"나폴레를 통해 우연히 알게 된 노래를 듣다가 문득 든 생각, 얼마나 많은 것들을 나는 쉽게 스쳐가고, 쉽게 지나쳤을까? 그리고 노래뿐만이 아니라 얼마나 많은 사람들을 쉽게 지나쳤을까?"
sadness,진정성 종점. 진정성 있게 살아가자. 비록 상대방은 계산적으로 날 대해도... 나는 단 한번도 계산적으로 살지 않았으니까... 토닥토닥...나 스스로 어깨를 두드려도 된다구... 그렇게 살아가면 되는거야... 이와중이 키 185에 49키로 같이 나옴...캬
sadness,감정은 있는 그대로 온전히 느끼고 어떻게 표현할지 배우는 것이 중요합니다. 감정이 다채롭다는 것은 채널이 다양한 티비와 비슷한 건 같습니다. 보기 싫은 감정의 채널이 나온다고 돌려버리기 보다 어떤 내용인지 자세히 들여다보고 이해하는 훈련을 해보면 어떨까요!
sadness,당신께 받은 영원한 사랑에 대한 편지를 다시 읽었습니다. 그 안의 바다는 반짝였고 두 손은 너무 따뜻했습니다. 하지만 지금 나의 바다는 너무나도 고요하고 손은 어디두어야 할지를 몰라 감출 수 밖에 없습니다. 이제 그 아무도 사랑하지 못할 것 같습니다.
sadness,오늘 우리언니가 일하다말고 동료들이랑 내사진 가지고 했는데 맞춰보지 않겠냐멍 힌트: 코딱지만하게 제일 못그린게 언니다개 미안하다 널사랑하는 마음과 그림실력은 일하다 빡쳐서 하려고 곁에 오는사람마다 그려야 한다고 시작했다가 만 얻은느낌
sadness,후회 가득 후회가된다 이미 버스는 떠났고 지나갔으니 후회해도 소용이 없다 이미 떠났으니까 옆에 있을때 잘해야한다는 말 정말하나도 안틀리고 그말이 맞는거 같아 그 사람이 내옆에 있을때 진작 잘해줄걸 이렇게 또 후회를 한다 후회할거면서 왜 떠나보냈을까
sadness,이태원 10년차 정많고 좋으셨던 누나였는데 5월10일. 결국 문을닫는다고 하네요..남일같지 않았던터라.열심히 찾아뵈었습니다. 그간 정말수고많으셨어요.기억할게요. 생에.최고의 스키야끼맛을 보여주셔서 감사합니다.좋은길만 있으실거예요
sadness,"어제는 날이 좋아으니까 보고 싶고, 오늘은 비가와서 보고 싶고, 도무지 단 하루라도 보고 싶지 않은 날이 없네요. 오늘같은 날과 어울리는 깔끔한 유리 추모함이에요. 자세한 내용은 프로필 하단 링크를 누르시면 도토리에피 스토어에서 확인하실 수 있어요."
sadness,자유 바람길 따라서 세상을 떠돌고 소중한 것 하나 붙잡아보지 못한 채 여전히 바람길을 따라간다 이런 자유가 무엇이 기쁜가 길에서 피는 자그만한 꽃만도 못한 이런 바람같은 자유가 무엇인가 누군가 날 붙잡아 줬으면 이젠 날 더이상 자유롭게 하지 않았으면
sadness,"송강 때문에 봤다가,박인환 선생님한테 빠져 입덕한다는 말 맞네. 사실이었네..그렇네,워너비 심덕출 할아버지.. 오랜만에 인생드라마 추가요!!! 또 한번, 삶을 배웠습니다. 인생교훈,매회명언 소장각. 진짜 모두가 봤으면 좋겠다"
sadness,동공 속에서 알 수없는 액체가 흐른다. 나는 울었다. 이런 흔해빠진 그림 누구나 그리지만 나에게는 지금 필요한 그림이다. 값싼 동정 필요없다고 말하지만 누구보다 원한다. 그래서 나는 스스로에게 그 값싼동정 보다 스스로주는게 낫다고 달래주고 있다.
sadness,화난거 맞다요 죙일 날씨 안 좋아서 집구석에 있게 만들다가 애들 집에 올즈음엔 이렇게 말갛게 맑아져요 그리곤 놀이터에 끌려간다지요 오늘은 그나마 흐려서 봐줬엇. 곧바로 컴백홈 흔치않은날 햄버거로 꼬신날 아 피곤
sadness,"오소영의 ""살아 있었다"" 라는 노래는 스스로 목숨을 끊은 지인의 집에 찾아가는 내용의 노래예요. 그가 살아있었음을 알리는 노래라고 간단히 설명할게요. 이 노래를 듣고 있자니 얼마전 글에 사용했던 소재를 이렇게도 사용해보고 싶었어요"
sadness,"슬프긴 하겠다, 한번도 아프다는 걸 느끼려 하지 않았다면."
sadness,"근황 .. ㅎㅎ 태어나 처음 손대는 유화 아직 미완성된 2점을 그려봤지만 너무 재밌다 고통과 재미의 연속 과제로 머리아프지만 그 덕에 기말까지 작업량 강제 늘리기 성공예정 ! ! +사진속 유화는 한개는 창작 , 한개는 모작!!!"
sadness,"남자친구 기다리듯 설렘 가득안고 기다리는 중. 일년만의 만남이라 기대감 가득 안고 기다리고 있었는데, 갑자기 일이 생겨 못오게 되심 하루를 어떻게 알차게 보낼지 어제부터 고민했는데 ... 서운한 이 마음을 설명할 단어가 떠오르질 않네"
sadness,"구름이 살해당해 화가 난 하늘이 절규라도 하는 듯 거센 비가 내리던 날, 무릎에 멍이 들 때까지 명치를 부여잡고 울부짖으며 하늘에 절규했다. 목에서 피가 나오고 눈이 선홍빛으로 충혈될 때쯤에 깨달았다. 이 세상에 내 편은 아무도 없다고."
sadness,"형님 가신지 한달 구름도 그대로 흘러가고 바람도 그대로 부는데 마음은 정처없고 꿈결같이 들리는 고운 목소리 크게 목놓아 울어보지 못하고 서둘러 보내는 14개월 찐한 기억들은, 마치 이러지도 저러지도 못 해 본 간절기"
sadness,할머니와 같이 보낸 시간들 .. 미안함.후회.그리움 아직도 믿어지지 않는 현실.. 누군가를 영영 떠나보내야한다는 사실이 너무 무섭고 두렵다.. 보고싶어요..할머니.. 많이 못 가서 미안하고 또 미안해요…
sadness,"너로 인해 나의 낮은 기쁨과 희망이 가득 차 있던 낮 다시 금 밤이 찾아오면 너로 인해 나의 밤은 하루의 마무리를 당신과 함께 마무리 할 수 있던 밤 이제는 그런 나의 낮,밤이 없어져 하루 종일 우울과 상실의 하루를 보내는 낮,밤"
sadness,아니야~~~ 언니가 더 고마웠어 그웃음 잊지말고 우리 기회가 된다면 또만나자 언니잊지마?????? 오늘이 마지막이라는게 믿겨지지 않아.......... 넌 먼저 가지만 언니도 곧 건강하게 퇴원할테닷!!!
sadness,이 번호를 쓰는 사람이 생겼구나.. 듣지도 보지도 못할 허공속의 너에게 매일 문자를 보냈었는데.. 이젠 보낼수도 없겠다.. 항상 연락안받는다 카톡안본다 잔소리하던 니가 오늘따라 더 보고 싶어진다 아쉽고 씁쓸하네 ..
sadness,어떤 상처는 영원히 사라지지 않지. 하지만 난 조금씩 내 삶을 사랑하는 법을 배웠어. 그래도 난 가끔 맹렬히 달아나야만 했지- 특히 우울로부터- 막을 수 없게. 어떤 사람이 오래 아파하는데는 그만한 이유가 있다.
sadness,"그냥 오늘의 눈바디 . . 이번에는 바디수트를 입어볼 예정이므로 어깨에 좀 더 집중 해보기 . . 하찮은 애기근육 이지만, . 조금씩 변화가 보일때면 참 신기하다 . . 오늘도 고생했어, 구봉엄마"
sadness,...상실감 우울감 뭐라 표현하기 힘들다 널 이렇게 갑작스레 보낼줄 몰랐어.. 조금더 함께할 시간이 있을줄 알았어..그동안 더 잘해주지못해서 미안해.. 그래도 우리곁에 와줘서 함께해줘서 고마웠어 언제까지고 안잊을게 사랑해..
sadness,슬픔 슬픔에도 맛이 있다 눈없고 코없는 슬픔은 어찌나 잘익었는지 주름골 따라 눈물로 얼룩 져 푹 익어가고 있다 슬픔 한 주먹 주머니 속에 숨겨두고 웃는 얼굴로 행복을 맞이하려다 들썩이는 어깨에 걸려서 허우적거리는 슬픈 몸.
sadness,"문득 의문이 생겼다. 왜 난 죽겠다고 말만 하고 지금껏 어쨌든간에 살아있는걸까. 왜 난 살아있는것도 제대로 못하면서 죽음또한 미뤄두는걸까. 세상을 이겨낼 힘도, 세상을 포기할 힘도 없는 그저 그런 무력한 날들. . . ."
sadness,해원이가 생일 선물로 보내준 베스킨라벤스 리얼27큐브를 잘게 다져서 레디팩으로 변경 먹어보고 싶은 맛이 많았는데 우선 내가 좋아하는 맛으로 구입 로투스가 없다나 아쉽…다… 치과에서 부드러운거 먹으라고 했으니깐…
sadness,"요즘 밤이 되면 초대 하지 않은 우울이라는 친구가 찾아온다. 속이 답답하다. 답답한 미래 생각에, 재미없는 현실에 이런 생각이 찾아올때 억지로라도 웃어보려고 한다. 여러분들은 우울 친구가 찾아올때 어떻게 하시나요?"
sadness,충전기는 수명을 다했고 ㅋㅋㅋㅋ 사월이는 미안했고 그냥 아이패드이제못해서 슬프고 ㅋㅋㅋㅋㅋ 엄마 충전기새로사는게어때 ? 그래서 오늘 사월이 젤리사느라 돈다써서 이제돈이 하나도없어 그랬더니 더서러워하는애...ㅋㅋㅋㅋ
sadness,바닷가 파도 처럼 바위에 부딪치고 삶이란 그런 한걸...... 파도가 슬픔을 노래하는 구나 힘든 시간 지나가면 ..... 파도는 다시 물 밑으로 사라지고 아름 다운 태양을 받으면서 바닷가 푸른 물이 더욱 빛나는 걸
sadness,귀욤뽀짝? 뚱이 얼른 이름이 나오길 비록 소양증때매 약먹느냐 직수는못하지만ㅠㅠ 빨리 5일 지나고.... 다시 직수하자ㅠㅠ 엄마가 미안해 몸이 이래서ㅠㅠ 둘찌낳고 개고생중 출산후 이렇게 고통스러울 수가..
sadness,운명 내 운명의 애꿎은 심술궂음이 내 몸뚱아리를 노리개로 삼더라도 난 착각과 망상으로 버텨내련다. 내 운명이 내동댕이쳐진 내 현실의 잔혹한 황무지에는 난 긴 한숨짖고 시와 문학으로 어여쁘게 분장질을 하련다.
sadness,사용은 첨인데 괜찮으네~ 포인트도 쌓이고 그걸로 물품구매도 된다는데 자세히 모르겠고~~ 일단~~~같이 다닌 곳과 키로수를 기록할 수 있어 좋다. 건이랑 나랑의 데이트 흔적을 남기는것 같아 그냥 마냥 좋으다.
sadness,아무 생각도 나지 않아 아무 감정도 느껴지지않아 아무도 날 찾지않아 아무도 날 원하지않아 힘들어 아니 외로워 아니 힘들어 나만의 무인도 아니 그냥 무 아무도 찾지않는 아무것도 없는 이젠 세상과 단절된 존재
sadness,통증증후군ㅠ 만성통증 ㅠ 구안와사도 있다없다 계속 반복 ㅠ 손도 얼굴도 다 오른쪽 ㅠ 5개월째네.. 평생 갈지도 모른다구 ㅠㅠ 왼손으로 밥먹구..다 왼손으로 하고 있는데 잘 안됨ㅠ 슬프다ㅠㅠ 해야한다네ㅠ
sadness,잠이 안오는 새벽... 사진첩 보다가... 스티커도 붙여봤네ㅋㅋㅋㅋ . . . . 그나저나 휴...오늘 잠은 다잤네...젠장... 다이어트도 해야겠고...ㅠ 슬프고.기쁘고.힘들고.행복하고. 짬뽕이로구나~
sadness,입원후 MRI 검사 모두 건강하세요ㅠㅠ 이 이나이에 뇌혈관경화가 보인다니.. 내일 검사를 좀 더 진행해보자 하는데욥 나머지 검사 잘 받고 이상없이 퇴원할게요
sadness,그날 밤 별이 많이 피어 하늘을 가득 채운 날 세상은 잠을 자고 바람도 멈춰서 모든 것이 멈춘 듯한 밤 별들의 노랫소리가 내 귀를 채우니 그만큼 아름다운 세상 없다 그날 밤 내게 다시 돌아올 수 없는가
sadness,내 멋대로 살 수 없는게 인생이야. 내가 좋아하는 사람과 이루어지지 않는게 인생이야. 하지만 기다리다 보면 인생이 너를 위해 살아가주겠지. 그래서 내가 포기를 못하는 이유 중 하나의 포함이 돼
sadness,공모전에 떨어졌습니다 나름 자신 있게 지원한 공모전인데 1차에 떨어지니 자신감이 바닥을 치네요 주변에선 다 괜찮다고 하는데 솔직히 하나도 안 괜찮습니다 그냥 내가 할 수 있는 게 하나도 없는 것 같아요
sadness,강에 있는 달을 잡으려 손을 뻗었을땐 이미 사라져있었다 흩어져가는 달. 하늘에 있는 달을 잡으려 손을 뻗었을땐 손에 닿지 않았다 멀리 있는 달. 오늘도 모든것이 나를 떠나간다 항상 바로보던 달 조차도.
sadness,연습장 락커룸 창문에서 오이구~ 편안해 보여요 길냥이님 도촬도촬 집사를 구하고 함께 할수 있으면 좋을듯 하면서 저 사진을 보며 들을만한 노래 추천 합니다.
sadness,7-8년간 체중 변화가 없었는데 코로나는 나에게 큰 변화를 주었다. 작년의 이 얼굴에서 +5kg 증가 빵빵한 얼굴에 옷이 다 작아짐. 다이어트 어떻게 하는건지 알려주세요ㅜㅜ 엄마~이런 턱 없었잖아ㅜㅜ
sadness,26살 거북이가 아파서 내원했다 보호자분께서 10살때 처음 키우기 시작했는데 결혼하시면서 떨어져 살게 되었다고 한다 거북이 얼굴 보는 순간 괜히 혼자 먹먹한 기분이 들었다 꼭 다시 건강해지기를…
sadness,"카카오런때부터 쿠키런 깔고 오븐브레이크까지 해서 최애 말차맛쿠키까지 생겼는데... 현재 탐정런 이후 안들어가고 있는데 말차맛 상향이나 스토리, 스킨 하나라도 나오기 전까진 손 안대기로 했습니다 ㅠ"
sadness,1년7개월전과 오늘...자세는더 이상해짐..ㅠㅠ 왜그러지?완전 처음일때가 자새가않무너지고 지금은 스타트부터가 무너지고.....힝 살은저때보다 3키로더찌고.. 무거워져서그런가 ㅋ 특훈하기 볼링아줌마
sadness,떠나요~ 넷이서~!! 비바람~ 몰고다니며~~~ 역시 우리가족이 떠나는 캠핑길엔 비님이 마중나와 주셔야지!!! 하..그리 날씨가 좋다가.. 우리가 캠핑갈때만..이러기 있기냐?ㅠㅠ
sadness,주말이 혼자 너무 외로워서 힘든 마음에 외로운 마음에 힘없이 누웠다 엄마가 아프면서 일 하는게 너무 슬퍼서 힘없이 누웠다 그렇게 깜빡 잠이 들었다가 일어났다 그런 주말 그런 시간 혼자서
sadness,최고의 오늘이 아니어도 괜찮아요. 언젠가 문득 오늘을 떠올릴 때.. 그저 영롱하게 빛나던 하루로 그려지도록 그대의 모든 아픔과 슬픔을 가져가보려 합니다. 4월의 마지막 날에..
sadness,길가에 핀 이쁜꽃~~ 나이가 들었나보당..ㅡ갈수록 길가의 꽃들이 이쁜것이..ㅡ친구들이 그런당..꽃이 이쁘게 보인다는건.. 흐~나이가 들은거라고..나도 이제 적지 않은 나이 흐흐..슬프당..
sadness,숙소 들어갈때도 주차장입구 R이 보통아녔는데. 계속 신경쓰였고만. 출차때 타이어 긁힘..ㅡㅡ 바로 내려 나확인했네. 내 휠은 안긁히고ㅠ.ㅠ타이어만. _사진보니 맴찢이고만... 왜촉촉해지노
sadness,"그냥 네게 안길래 그냥.. 그냥 아무말 하지 않고 그냥 나를 꽈악 안아줘.. 내 발끝까지 꽈악 안아줘 내가 불안한 마음이 들지 않게, 우울하지 않게.. 곰돌이 같이 포근한 네게 안길래"
sadness,"“그럴수도 있겠다” 서로 다른 생각, 가치관, 상황 등 다르기 때문에 상대를 100% 이해하기란 힘들다. 100%이해를 바라지도 않지만 비난과 비판도 바라지 않는다. 이해가 위로될 때"
sadness,"오늘 2회차 -2차과목 중개사&공법만 먼저 모고를 봤는데... 와... 1회차모고보다..훅..떨어짐 ㅠ.ㅠ 나름 어제,오늘까지 7주차를 꽉채워서 푼건데ㅎㅎ (꼼수도 통하지 않네요) "
sadness,매일 저런 풍경 보며 살고 싶다 시티뷰말구 오션뷰!!!! 집에 오니 할일이 산더미 새벽 4시지만 낼 눈뜨자마자 할일 걱정에 잠안오고 걱정걱정ㅠㅠ 나다시돌아갈래~~~~~~
sadness,마음이 아프다 에어팟 프로를 6개월만에 잃어버렸다 그것도 통째로... ㅠㅠ 심지어 잃어버린것도 몰랐.. 뚜벅이에게 얼마나 중요한건데
sadness,보이지 않는 아픔 그 속에 숨어버린 너의 모습을 난 잘 알고 있어 가까이 다가 서면 멀어지려 하는 널 꼭 끌어안아 위로가 될게 끝없는 슬픔이 네 곁을 맴돌아도 넌 ‘나’이기도 하니까
sadness,늙어서가 아니라 정말 신비롭고 경이로운 자연의 신비?에 감탄했어요. 며느리가 눈물 흘리는 형상 같다며 지어진 며느리 눈물 주머니. 꽃말은 당신을 따르겠습니다. 애처롭고도 아름다운 꽃
sadness,"믿지는 않지만 정말 다음 생이 존재한다면 네가 좋아하는 향기로 태어나 곁에서 은은한 행복을 주고 싶다는 이런 유치한 생각을 하며 입꼬리가 올라가는 날 봤고, 이 만큼 널 사랑해."
sadness,저마다의 밭을 일구어 간다는 것은... 하루를 일구며 조금씩 자라나는 풍경속에서 나날이 살아 있음을.. 아니 재작년 부터 정성스레 일구어온 밭을 이제와서 개인경작 금지 라니요…
sadness,모든것이 다들어간 작품을 나도 만들어보고싶구만..표현하는것에 어려움을 느끼던 저때의 나에겐 값진 추억쓰  베땐들 속에서... 크..  뭘했건간에 같이 느끼고 배워서 좋았던듯
sadness,연아~각설이야 오늘 오랜만에 쓰러져서 꼬리뼈골절 이라는 타이틀을 얻었다..ㅇㅅㅇ 드레스 고르고 침대.TV 둘러봐야하는데 서방아 미안해..혼자 돌아보게 해서
sadness,“무슨일이든 언제나 기회는 있어 그 기회엔 너의 선택이 필요하지 그 선택에 따라 너희의 모습이 결정되는거야 그리고 이걸 보는 당신은 언제든지 올바른 길을 선택할 수 있을거야”
sadness,내리던중이였는데.. 인지 뭔지 모를정도로 했다.. 내가 한건 어떻게 알고 이런 글이 단숨에 보였던걸까.. SNS도 이젠 내 에 라고 해준다.. 힘낼게…
sadness,주말에는 참 화창했는데. 공기가 많이 차가워졌어요. 후면 카메라 세개 중 하나가 깨지는 바람에(흑흑) 세번째 사진처럼 빛번짐이 생기는데.. 수리하는데 돈 많이 들겠죠.
sadness,접시에.. 금이갔다.. 내...접시에.. 금.. 금.. 아........속상해 속상해 눈물나네 엄청 좋아하는..접시인데 매일 쓰는 접시인데 아. 눈물난다.. . . . .
sadness,"원하였지만 얻진 못하는 것- ""난 시를 원하였고 난 글을 원하였고 난 권태를 원하였습니다. 시련을 원하였고 절망과 고난을 원하는 동시에 아주 작은 행복을 원하였습니다."""
sadness,많이 힘들었죠? 괜찮아질꺼에요. 오늘 하루도 버텨내느라 고생했을 너에게 수고했다고 내일은 즐거운일 가득한 행복한 하루가 될거라고 응원할게요.. 오늘밤은 예쁜꿈꾸길 바래요.
sadness,"기대,놀람,기쁨,설레임,기다림 그러다 걱정,근심 그리고 슬픔 온갖 감정을 다 느낀 길고도 짧은 7주. 그래도 든든한 내편 내사람덕에 웃으며 이야기 할 수 있는 지금."
sadness,이제서야 그대를 그리워하네요 이제서야 이런 글로 당신을 부르는 날 미워하세요 이제서야 내 선택을 후회하고 당신이 보고싶어지네요 정말 미안해요 잘해준것도 없는 나라서
sadness,스노우 어플놀이 23살이면 좋을까? 34살이면 좋을까? 별게 다 있네 ㅋㅋ 신기해. 쨋든 20대도 30대도 아니란게 슬프긴 하지만 ㅋ 뭐 어쩌겠어 ㅋㅋㅋㅋ
sadness,촛불 오늘 하루가 힘겨웠더라도 오늘 하루가 슬펐더라도 오늘 하루가 기운없을지라도 꺼지지 않는 촛불처럼 꿋꿋이 견뎌 어두운 밤을 밝게 빛내는 빛이 될거야
sadness,아쉽지만 아님 맘 어제. 빡치는 맘 달래기는 스피커앞에서 음악듣는게 최고! 아주먼 옛날~~스피커앞에서 춤좀 췄던 나는 아직 내안에 있었구나! 오랫만이야 유니야??
sadness,거짓된 루머로 누군가를 나락에 빠뜨리는 사람들. 그 루머를 듣고 무조건 믿으면서 다짜고짜 욕하는 사람들. 요즘세상은 이런 사람들이 넘쳐나는 썩어빠진 세상이다.
sadness,일요일출근조차이제 힘드네 게다가 한시간이나 더 일하다니 산적처럼 그릇 감싸며 흡입하고 난 후 몰려온듯하다 소고기먹으러오라는전화는 10분 늦게왔지만 고맙습니다
sadness,감수성이 예민한건 남들이 사소한 것에도 웃고 행복해질 수 있는게 장점이라고 생각합니다  때론 너무 웃고 울다보니 감정기복 심해서 피곤한건 덤. 허허…
sadness,한통의 전화로 시작된 ........나의 오늘 종일 아무것도... 오늘을 기억하려 피드로 박제 그래도 다행인건 한가지 있잖아... 긍정적으로 마음 먹기!
